"cre_id","cre_date","cre_mat_id","cre_ter_id"
"0","2023-2-28 12:30:00","20220000","1"
"0","2023-2-28 12:30:00","20220000","1"
"0","2023-2-28 12:30:00","20220000","2"
"0","2023-2-28 12:30:00","20220000","2"
"0","2023-2-28 12:30:00","20220000","3"
"0","2023-2-28 12:30:00","20220000","3"
"0","2023-3-1 12:30:00","20220000","1"
"0","2023-3-1 12:30:00","20220000","1"
"0","2023-3-1 12:30:00","20220000","2"
"0","2023-3-1 12:30:00","20220000","2"
"0","2023-3-2 12:30:00","20220000","1"
"0","2023-3-2 12:30:00","20220000","1"
"0","2023-3-2 12:30:00","20220000","2"
"0","2023-3-2 12:30:00","20220000","2"
"0","2023-3-3 12:30:00","20220000","1"
"0","2023-3-3 12:30:00","20220000","1"
"0","2023-3-3 12:30:00","20220000","2"
"0","2023-3-3 12:30:00","20220000","2"
"0","2023-3-3 12:30:00","20220000","3"
"0","2023-3-3 12:30:00","20220000","3"
"0","2023-3-6 12:30:00","20220000","1"
"0","2023-3-6 12:30:00","20220000","1"
"0","2023-3-6 12:30:00","20220000","2"
"0","2023-3-6 12:30:00","20220000","2"
"0","2023-3-7 12:30:00","20220000","1"
"0","2023-3-7 12:30:00","20220000","1"
"0","2023-3-7 12:30:00","20220000","2"
"0","2023-3-7 12:30:00","20220000","2"
"0","2023-3-7 12:30:00","20220000","3"
"0","2023-3-7 12:30:00","20220000","3"
"0","2023-3-8 12:30:00","20220000","1"
"0","2023-3-8 12:30:00","20220000","1"
"0","2023-3-8 12:30:00","20220000","2"
"0","2023-3-8 12:30:00","20220000","2"
"0","2023-3-9 12:30:00","20220000","1"
"0","2023-3-9 12:30:00","20220000","1"
"0","2023-3-9 12:30:00","20220000","2"
"0","2023-3-9 12:30:00","20220000","2"
"0","2023-3-10 12:30:00","20220000","1"
"0","2023-3-10 12:30:00","20220000","1"
"0","2023-3-10 12:30:00","20220000","2"
"0","2023-3-10 12:30:00","20220000","2"
"0","2023-3-10 12:30:00","20220000","3"
"0","2023-3-10 12:30:00","20220000","3"
"0","2023-3-13 12:30:00","20220000","1"
"0","2023-3-13 12:30:00","20220000","1"
"0","2023-3-13 12:30:00","20220000","2"
"0","2023-3-13 12:30:00","20220000","2"
"0","2023-3-14 12:30:00","20220000","1"
"0","2023-3-14 12:30:00","20220000","1"
"0","2023-3-14 12:30:00","20220000","2"
"0","2023-3-14 12:30:00","20220000","2"
"0","2023-3-14 12:30:00","20220000","3"
"0","2023-3-14 12:30:00","20220000","3"
"0","2023-3-15 12:30:00","20220000","1"
"0","2023-3-15 12:30:00","20220000","1"
"0","2023-3-15 12:30:00","20220000","2"
"0","2023-3-15 12:30:00","20220000","2"
"0","2023-3-16 12:30:00","20220000","1"
"0","2023-3-16 12:30:00","20220000","1"
"0","2023-3-16 12:30:00","20220000","2"
"0","2023-3-16 12:30:00","20220000","2"
"0","2023-3-17 12:30:00","20220000","1"
"0","2023-3-17 12:30:00","20220000","1"
"0","2023-3-17 12:30:00","20220000","2"
"0","2023-3-17 12:30:00","20220000","2"
"0","2023-3-17 12:30:00","20220000","3"
"0","2023-3-17 12:30:00","20220000","3"
"0","2023-3-20 12:30:00","20220000","1"
"0","2023-3-20 12:30:00","20220000","1"
"0","2023-3-20 12:30:00","20220000","2"
"0","2023-3-20 12:30:00","20220000","2"
"0","2023-3-21 12:30:00","20220000","1"
"0","2023-3-21 12:30:00","20220000","1"
"0","2023-3-21 12:30:00","20220000","2"
"0","2023-3-21 12:30:00","20220000","2"
"0","2023-3-21 12:30:00","20220000","3"
"0","2023-3-21 12:30:00","20220000","3"
"0","2023-3-22 12:30:00","20220000","1"
"0","2023-3-22 12:30:00","20220000","1"
"0","2023-3-22 12:30:00","20220000","2"
"0","2023-3-22 12:30:00","20220000","2"
"0","2023-3-23 12:30:00","20220000","1"
"0","2023-3-23 12:30:00","20220000","1"
"0","2023-3-23 12:30:00","20220000","2"
"0","2023-3-23 12:30:00","20220000","2"
"0","2023-3-24 12:30:00","20220000","1"
"0","2023-3-24 12:30:00","20220000","1"
"0","2023-3-24 12:30:00","20220000","2"
"0","2023-3-24 12:30:00","20220000","2"
"0","2023-3-24 12:30:00","20220000","3"
"0","2023-3-24 12:30:00","20220000","3"
"0","2023-3-27 12:30:00","20220000","1"
"0","2023-3-27 12:30:00","20220000","1"
"0","2023-3-27 12:30:00","20220000","2"
"0","2023-3-27 12:30:00","20220000","2"
"0","2023-3-28 12:30:00","20220000","1"
"0","2023-3-28 12:30:00","20220000","1"
"0","2023-3-28 12:30:00","20220000","2"
"0","2023-3-28 12:30:00","20220000","2"
"0","2023-3-28 12:30:00","20220000","3"
"0","2023-3-28 12:30:00","20220000","3"
"0","2023-3-29 12:30:00","20220000","1"
"0","2023-3-29 12:30:00","20220000","1"
"0","2023-3-29 12:30:00","20220000","2"
"0","2023-3-29 12:30:00","20220000","2"
"0","2023-3-30 12:30:00","20220000","1"
"0","2023-3-30 12:30:00","20220000","1"
